"","time","f1","b1","f2","b2","f3","b3","f4","b4","f1p","f2p","f3p","f4p","f0","intensity","harmonicity","age","gender"
"7776",1.721234,650.9,49.1,1204.4,125,1743.9,420.6,2799.9,356.1,630.9,1247.6,1778.9,2935,127.3,82.2,6.2,20,1
"7777",1.723234,650.3,55.6,1212.5,102.9,1778.4,457.7,2894.7,452.2,632.4,1250.8,1773.3,2934.1,126.9,82,6.8,20,1
"7778",1.725234,654.9,64.6,1212.3,100.4,1786.7,471.9,2979.3,464.9,633.7,1253.9,1767.6,2933.1,126.6,81.9,7.5,20,1
"7779",1.727234,664.5,79.6,1206.9,114.1,1773.9,488.6,3019.5,431,635,1256.7,1761.7,2932.2,126.3,81.8,7.9,20,1
"7780",1.729234,676.3,99.9,1199.2,134.9,1762.2,505.9,3034.3,399.2,636.1,1259.3,1755.7,2931.3,126,81.7,7.9,20,1
"7781",1.731234,688.3,115.9,1193.9,151.7,1764.1,532.1,3041.5,378.4,637,1261.7,1749.6,2930.4,125.7,81.7,7.4,20,1
"7782",1.733234,698.4,118.5,1195.6,162.1,1778,575.7,3051.4,369.4,637.8,1263.9,1743.4,2929.6,125.4,81.7,6.7,20,1
"7783",1.735234,709.6,117,1204.9,179.4,1793.2,635.2,3076.5,363.1,638.5,1265.8,1737.1,2928.7,125.2,81.7,5.9,20,1
"7784",1.737234,721.4,118.2,1218.6,205.3,1796.3,677.5,3113.2,339,639.1,1267.5,1730.7,2927.8,125,81.7,5.4,20,1
"7785",1.739234,725.7,117.8,1225,217.8,1784.3,666.4,3135.1,304.5,639.5,1269.1,1724.1,2926.9,124.8,81.7,5.4,20,1
"7786",1.741234,720,113.2,1221,208.3,1770,615.7,3139,272.2,639.8,1270.3,1717.6,2926.1,124.7,81.6,5.9,20,1
"7787",1.743234,708.2,108.1,1214.7,188.8,1768.7,551.9,3136.2,240.1,640,1271.4,1710.9,2925.2,124.6,81.5,6.7,20,1
"7788",1.745234,695.9,108.1,1210.1,174.2,1778.4,484.7,3137.7,206.7,640,1272.3,1704.2,2924.3,124.4,81.3,7.4,20,1
"7789",1.747234,688.6,111.3,1205.8,167.6,1787.9,438.6,3141.9,182.3,639.8,1272.9,1697.3,2923.4,124.4,81.2,7.7,20,1
"7790",1.749234,686.8,110,1202,166.4,1794,430.3,3143,173.4,639.6,1273.3,1690.5,2922.4,124.3,81.1,7.4,20,1
"7791",1.751234,687.8,104,1201.8,176.2,1800.3,467.2,3139.3,182.5,639.2,1273.5,1683.6,2921.5,124.3,81.1,6.4,20,1
"7792",1.753234,690.4,98.3,1210.5,208.5,1805.4,559.2,3129,220.2,638.6,1273.5,1676.6,2920.5,124.3,81.2,5,20,1
"7793",1.755234,693,93.1,1228.8,252.5,1802.9,680.7,3106,284.9,637.9,1273.3,1669.7,2919.5,124.3,81.3,3.6,20,1
"7794",1.757234,693.4,90.2,1240.5,269.6,1789,750.4,3066.3,341.2,637.1,1272.9,1662.7,2918.5,124.3,81.3,2.9,20,1
"7795",1.759234,691.2,94.6,1229.9,245.7,1765.2,693.7,3028,352.5,636.1,1272.3,1655.6,2917.4,124.3,81.4,3.1,20,1
"7796",1.761234,687.8,107.9,1209.9,202.7,1736.8,562.9,3017.4,335.3,635,1271.4,1648.6,2916.3,124.4,81.4,4.2,20,1
"7797",1.763234,686.5,118.2,1198.5,171.9,1718.9,464.1,3047.3,307.8,633.8,1270.4,1641.6,2915.2,124.5,81.4,5.9,20,1
"7798",1.765234,688.5,113.1,1194.6,159.9,1708.4,409.6,3084.8,266.7,632.4,1269.2,1634.6,2914,124.6,81.4,7.7,20,1
"7799",1.767234,691.8,101.4,1191.3,166.8,1694.2,374.2,3104.6,239.4,630.9,1267.8,1627.6,2912.8,124.7,81.4,9.2,20,1
"7800",1.769234,694.2,95.3,1184,188.4,1676.7,342,3105.2,249.2,629.3,1266.2,1620.6,2911.5,124.8,81.5,10,20,1
"7801",1.771234,694.2,92.6,1172.2,207.3,1662.2,315.4,3078.8,316.1,627.5,1264.4,1613.7,2910.2,124.9,81.5,10.5,20,1
"7802",1.773234,690.2,88.4,1160.2,207.5,1652.2,306.8,3013.7,410.5,625.6,1262.4,1606.8,2908.8,125,81.5,10.7,20,1
"7803",1.775234,683.3,85.1,1148.8,199.3,1643.1,317.9,2941.3,456,623.6,1260.3,1599.9,2907.4,125.2,81.5,10.7,20,1
"7804",1.777234,675.8,85.3,1137.3,194.9,1628,345.5,2899.1,493.6,621.4,1258,1593.2,2906,125.3,81.5,10.7,20,1
"7805",1.779234,671.6,86.1,1133.5,198.6,1609.8,378.9,2895.1,574.4,619.2,1255.5,1586.5,2904.5,125.5,81.5,10.6,20,1
"7806",1.781234,671.5,84.6,1145.7,206,1604,430.5,2950.1,681.4,616.8,1252.9,1579.8,2902.9,125.6,81.4,10.4,20,1
"7807",1.783234,670.6,82.8,1171,201,1618.5,518.9,3034.2,672.9,614.3,1250.1,1573.3,2901.3,125.8,81.4,10,20,1
"7808",1.785234,665.7,83.1,1194,179.5,1635.7,647,3070.7,611.9,611.6,1247.2,1566.9,2899.6,125.9,81.3,9.7,20,1
"7809",1.787234,660.4,82.7,1208.3,158.4,1633.1,768.5,3078,609.1,608.9,1244.2,1560.5,2897.8,126,81.3,9.5,20,1
"7810",1.789234,658.5,79.4,1218.5,150.4,1612.2,827.9,3072,635.2,606.1,1241,1554.3,2896,126.2,81.2,9.7,20,1
"7811",1.791234,656.7,75.6,1230.1,153,1590.6,843.9,3057.9,644.4,603.1,1237.7,1548.3,2894.1,126.3,81.2,10.2,20,1
"7812",1.793234,651.5,73.2,1241.1,160.9,1568.8,845.6,3025.5,660.3,600.1,1234.3,1542.3,2892.2,126.4,81.3,10.8,20,1
"7813",1.795234,645.1,69.3,1247.2,172.3,1531,825.2,2942.1,689.9,596.9,1230.8,1536.5,2890.2,126.6,81.3,11.5,20,1
"7814",1.797234,641.3,64,1248.5,197.1,1476.6,747.1,2830.8,639.9,593.7,1227.1,1530.8,2888.2,126.7,81.4,12,20,1
"7815",1.799234,638.9,60.9,1249.9,253.3,1423.8,610.1,2763.9,545.5,590.4,1223.4,1525.4,2886,126.8,81.5,12.2,20,1
"7816",1.801234,636.5,60.5,1240.9,396.4,1385.7,394.9,2737.3,473.2,587,1219.6,1520,2883.8,126.9,81.5,12.3,20,1
"7817",1.803234,636.1,59.8,1191.5,490,1401.5,262.7,2735.9,440.2,583.5,1215.7,1514.9,2881.6,127,81.6,12.2,20,1
"7818",1.805234,638.2,58.4,1171.9,525.9,1411.2,212.4,2746,437.3,579.9,1211.8,1509.9,2879.3,127.1,81.6,12.1,20,1
"7819",1.807234,639.4,60,1183.3,544.9,1420.4,200,2759.6,470.1,576.2,1207.8,1505.2,2876.9,127.1,81.4,11.9,20,1
"7820",1.809234,636.6,66.6,1210.6,550.3,1426.7,206.7,2763.6,538.8,572.5,1203.7,1500.6,2874.4,127.2,81.2,11.6,20,1
"7821",1.811234,629.8,76.3,1227.8,541.7,1429.7,209.6,2739.6,632.2,568.7,1199.6,1496.3,2871.9,127.2,80.8,11.2,20,1
"7822",1.813234,623.4,85.6,1219.7,528.9,1432.8,196,2690.8,666.9,564.9,1195.5,1492.2,2869.4,127.3,80.4,10.8,20,1
"7823",1.815234,617.9,98.1,1200.1,504.6,1439.5,179.8,2668.3,595.7,561,1191.3,1488.3,2866.7,127.3,79.8,10.3,20,1
"7824",1.817234,608.4,118.6,1188.7,465.2,1448.6,176,2683,486.6,557.1,1187.2,1484.6,2864,127.3,79.3,9.8,20,1
"7825",1.819234,595.2,141,1189.6,431.1,1456.3,181.9,2705.8,396.5,553.1,1183,1481.2,2861.3,127.4,78.7,9.3,20,1
"7826",1.821234,581.9,162.8,1191.5,422.5,1459.6,187.1,2726.4,331.7,549,1178.8,1478,2858.5,127.4,78.2,8.8,20,1
"7827",1.823234,570.1,187.6,1180.7,442,1457.9,186.6,2743.9,303.9,545,1174.6,1475.1,2855.6,127.4,77.8,8.2,20,1
"7828",1.825234,557.9,215.5,1158.3,450.8,1456.8,188.1,2761.1,311.5,540.9,1170.5,1472.4,2852.7,127.4,77.3,7.6,20,1
"7829",1.827234,548.2,235.7,1137.8,437.3,1457.3,196.1,2777.4,350.3,536.7,1166.3,1470,2849.8,127.3,76.9,7.1,20,1
"7830",1.829234,540.4,247.1,1120.6,425.5,1457.8,204.7,2787.1,414.1,532.6,1162.2,1467.9,2846.8,127.3,76.5,6.7,20,1
"7831",1.831234,522.7,262.5,1099,415.8,1458.6,215.5,2780.5,513.7,528.4,1158.2,1466.1,2843.7,127.3,76,6.1,20,1
"7832",1.833234,481.8,280.6,1081.3,376.3,1464,237.1,2737.9,631.5,524.3,1154.2,1464.6,2840.6,127.2,75.7,5.6,20,1
"7833",1.835234,426.4,268.2,1079.2,289.4,1479.1,266.4,2662.3,679.1,520.1,1150.2,1463.3,2837.5,127.2,75.4,5.3,20,1
"7834",1.837234,384.4,226.2,1079.8,216.1,1495.1,287,2623.6,628.9,515.9,1146.4,1462.3,2834.3,127.1,75.4,5.2,20,1
"7835",1.839234,366.4,185.6,1076.1,195.7,1501.3,322,2648,575.7,511.7,1142.6,1461.7,2831.1,127.1,75.5,5.7,20,1
"7836",1.841234,364.3,161.2,1066.6,221.2,1487.3,394.4,2670.9,566.5,507.6,1138.9,1461.3,2827.9,127,75.8,6.6,20,1
"7837",1.843234,370.1,161.6,1058.3,274.7,1438.3,478.9,2634.7,667.8,503.4,1135.3,1461.3,2824.6,126.9,76.1,7.9,20,1
"7838",1.845234,377.9,178,1069.1,353.3,1345.1,535.1,2533.5,784.1,499.3,1131.8,1461.6,2821.3,126.8,76.5,9.3,20,1
"7839",1.847234,385.3,195.8,1108,622.1,1219.4,394.9,2455.7,823.6,495.2,1128.4,1462.1,2818,126.8,76.8,10.7,20,1
"7840",1.849234,394.2,201.2,1056.9,971.6,1231.4,267.5,2477.8,929.5,491.1,1125.1,1463,2814.6,126.7,77,11.8,20,1
"7841",1.851234,406,190.4,1144.9,1623.9,1251.6,229.7,2712.5,1303.7,487.1,1122,1464.3,2811.3,126.6,77.2,13,20,1
"7842",1.853234,413.1,173.1,1276.4,240,1646.7,1246.6,2955.7,701.6,483.1,1118.9,1465.8,2808,126.5,77.3,14.1,20,1
"7843",1.855234,417.7,161.7,1299.7,268.3,1666.2,814.8,2935.9,508.8,479.1,1116.1,1467.7,2804.6,126.4,77.4,15.1,20,1
"7844",1.857234,421.8,152.4,1322.8,269.6,1689.2,651.1,2918.1,436.3,475.2,1113.4,1469.9,2801.2,126.4,77.5,16,20,1
"7845",1.859234,422,143.3,1347.8,255.3,1719.9,637.5,2906.7,414.3,471.4,1110.8,1472.4,2797.9,126.3,77.5,16.6,20,1
"7846",1.861234,417.6,137.7,1376.4,250.2,1759.2,718,2892.7,417,467.6,1108.4,1475.3,2794.5,126.2,77.6,16.9,20,1
"7847",1.863234,410.1,137.1,1408.3,275.6,1788.3,826.6,2869.3,412.3,463.9,1106.2,1478.5,2791.2,126.1,77.6,17,20,1
"7848",1.865234,401.5,137,1444.5,346.4,1763.3,890,2846.7,383.9,460.2,1104.1,1482,2787.9,126,77.6,17,20,1
"7849",1.867234,393.1,134.2,1460.8,472.2,1688.1,813.1,2835.7,351.4,456.7,1102.2,1485.9,2784.6,125.9,77.7,17.1,20,1
"7850",1.869234,385.6,130.1,1391.6,559.6,1687,640.7,2834.6,332.3,453.2,1100.5,1490,2781.3,125.8,77.7,17.4,20,1
"7851",1.871234,379.4,127.9,1327.6,526.7,1696,583.9,2836.9,333.2,449.8,1099.1,1494.5,2778,125.7,77.7,17.8,20,1
"7852",1.873234,377.3,130.2,1290.7,542.2,1673.6,566,2838.4,350.4,446.5,1097.8,1499.4,2774.8,125.6,77.7,18.2,20,1
"7853",1.875234,378.4,135.4,1238.3,602.8,1649.2,533.8,2839,365.3,443.2,1096.7,1504.5,2771.7,125.5,77.7,18.6,20,1
"7854",1.877234,378.7,139.9,1171.2,622,1647.9,495.3,2837.5,368.6,440.1,1095.8,1510,2768.5,125.4,77.7,19,20,1
"7855",1.879234,376.6,141.4,1125.8,619.2,1659,460.5,2832.4,369.8,437.1,1095.1,1515.8,2765.5,125.3,77.7,19.3,20,1
"7856",1.881234,375.3,143.1,1092.8,666,1667.6,420,2832.2,389.3,434.2,1094.7,1521.9,2762.4,125.2,77.7,19.5,20,1
"7857",1.883234,378.6,150.9,1058.8,765.6,1667,381.8,2861.2,429,431.3,1094.4,1528.3,2759.5,125.1,77.6,19.7,20,1
"7858",1.885234,385.8,165.2,1053.9,846.6,1666.2,342,2921,414.3,428.6,1094.4,1535,2756.6,125,77.5,19.8,20,1
"7859",1.887234,395.7,179.1,1121,850.6,1668.1,301.5,2960.1,323.6,426,1094.6,1542.1,2753.7,124.9,77.4,20,20,1
"7860",1.889234,406.1,181.7,1204.3,780.6,1672.7,283.7,2973,244.8,423.6,1095.1,1549.4,2751,124.8,77.3,20.2,20,1
"7861",1.891234,415.8,173,1273.6,676.5,1685.1,295.1,2980,187.4,421.2,1095.7,1557,2748.3,124.7,77.2,20.3,20,1
"7862",1.893234,419.2,164,1311.6,573.1,1703.7,330.6,2988.3,150,419,1096.6,1564.9,2745.7,124.6,77.1,20.5,20,1
"7863",1.895234,413.6,160.6,1324.2,488.9,1720.2,387.9,2995.6,131,416.9,1097.8,1573.1,2743.1,124.5,77,20.7,20,1
"7864",1.897234,404.2,159.2,1324.9,431.7,1725.5,464.8,2997.4,128.6,414.9,1099.2,1581.6,2740.7,124.5,77,21,20,1
"7865",1.899234,398.9,158.5,1318.8,394.5,1724.3,529.1,2993,133.6,413.1,1100.8,1590.3,2738.4,124.4,77,21.5,20,1
"7866",1.901234,395.4,159.6,1301.5,357.6,1727.9,554,2987.3,136.5,411.4,1102.6,1599.3,2736.1,124.3,77,22.2,20,1
"7867",1.903234,389,160.6,1278.9,324.9,1737.5,546.5,2987.8,134.8,409.9,1104.7,1608.6,2734,124.2,77,23.1,20,1
"7868",1.905234,381.2,158.4,1261.7,311.9,1744.9,542.4,2993.9,134.4,408.4,1107,1618.1,2732,124.1,77.1,23.9,20,1
"7869",1.907234,374.1,154.2,1253.4,335.1,1741.6,566.6,3003.7,138,407.2,1109.6,1627.8,2730.1,124,77.1,24.5,20,1
"7870",1.909234,367,147.8,1247.1,398.1,1720.6,580.7,3013.2,141.4,406,1112.4,1637.8,2728.3,123.9,77.2,24.8,20,1
"7871",1.911234,359.1,137.2,1227.1,508.2,1689.5,516.6,3018.1,138.2,405,1115.4,1648,2726.6,123.8,77.3,24.7,20,1
"7872",1.913234,354.6,127.3,1198.6,611.9,1680.5,420.5,3015.1,126.8,404.2,1118.7,1658.4,2725.1,123.7,77.4,24.5,20,1
"7873",1.915234,355,122.9,1201,644.7,1687.7,374.6,3003.3,113,403.5,1122.2,1669,2723.6,123.6,77.4,24.1,20,1
"7874",1.917234,355.6,120.7,1227.1,586.2,1697.8,381.4,2987.2,102.4,402.9,1125.9,1679.8,2722.3,123.5,77.5,23.7,20,1
"7875",1.919234,351.8,116.3,1236.2,494.5,1702.7,407.5,2975.1,99.7,402.5,1129.9,1690.8,2721.2,123.4,77.5,23.3,20,1
"7876",1.921234,345.3,107.6,1218.5,429.9,1691.8,429.9,2971.7,107,402.3,1134.1,1702,2720.2,123.3,77.5,22.8,20,1
"7877",1.923234,340.8,97.6,1186.6,407.6,1665.1,457.3,2982.5,123.5,402.2,1138.5,1713.3,2719.3,123.2,77.5,22.3,20,1
"7878",1.925234,337.8,88.2,1148.2,399.2,1628.4,486.9,3007.7,139.4,402.2,1143.1,1724.8,2718.5,123.1,77.4,21.8,20,1
"7879",1.927234,335.8,80.9,1111.1,382.1,1603.6,492.2,2648.4,2138.8,402.4,1147.9,1736.4,2718,123,77.4,21.2,20,1
"7880",1.929234,335.9,78.1,1082,366.1,1604.9,495.1,2520.9,1711.5,402.8,1152.9,1748.1,2717.5,122.9,77.4,20.6,20,1
"7881",1.931234,338,79.9,1061.2,350.9,1618.9,524.6,2425.8,1593.8,403.3,1158.2,1760,2717.2,122.8,77.4,19.8,20,1
"7882",1.933234,339.9,84.3,1053.1,333.2,1631.3,578.3,2362.7,1532.9,403.9,1163.6,1772,2717.1,122.7,77.4,18.9,20,1
"7883",1.935234,339.3,89.2,1050.2,317.6,1635.3,611.5,2342.9,1463.7,404.7,1169.2,1784,2717.1,122.6,77.3,18.1,20,1
"7884",1.937234,338.2,93.6,1046.9,308,1643.3,598.2,2334.3,1500.3,405.6,1175,1796.2,2717.3,122.5,77.3,17.7,20,1
"7885",1.939234,340.2,98.2,1045.9,299.2,1667.3,573.9,2309.7,1740.9,406.7,1181,1808.4,2717.6,122.4,77.3,17.7,20,1
"7886",1.941234,344.8,104,1048.3,284.6,1705.5,534.7,2271,2291.4,408,1187.2,1820.7,2718.1,122.3,77.3,18.5,20,1
"7887",1.943234,349.9,110.1,1052.6,271,1739.5,476.4,2190.7,3251.3,409.3,1193.5,1833.1,2718.7,122.2,77.3,19.7,20,1
"7888",1.945234,356.3,117.1,1059.8,266.1,1763.4,419.1,1806.8,5312.5,410.8,1200,1845.4,2719.5,122.1,77.3,20.7,20,1
"7889",1.947234,365,123.5,1070.7,260.5,1780.1,388.7,3014.3,90.6,412.5,1206.6,1857.8,2720.5,122.1,77.3,21.1,20,1
"7890",1.949234,372.4,127.6,1081.9,250.1,1796.4,401.5,3014.9,80.9,414.3,1213.4,1870.2,2721.6,122,77.3,20.5,20,1
"7891",1.951234,375.5,130.6,1093.5,249.7,1824.8,481.8,3015,75.1,416.2,1220.4,1882.6,2722.9,121.9,77.3,18.9,20,1
"7892",1.953234,373.5,132,1099.5,283.4,1200.5,3011,1844.7,560.9,418.3,1227.4,1895,2724.4,121.8,77.3,16.8,20,1
"7893",1.955234,373.2,132.5,1086.6,313.9,1567.8,2938.6,1792.9,427.4,420.5,1234.6,1907.4,2726,121.7,77.3,14.5,20,1
"7894",1.957234,379.1,140.5,1085.3,278.7,1768.8,268.4,1883.8,3470.2,422.8,1241.9,1919.7,2727.8,121.6,77.3,12.5,20,1
"7895",1.959234,388.8,159.6,1092.9,222.7,1765.4,189.7,2229.9,4495.4,425.3,1249.2,1931.9,2729.7,121.6,77.3,11.1,20,1
"7896",1.961234,402.7,186.8,1097.9,174.1,1766.4,146.1,2905.6,266.6,427.8,1256.7,1944.1,2731.8,121.5,77.3,9.9,20,1
"7897",1.963234,416.4,196.8,1098.4,141,1767,125.1,2889.8,262.3,430.5,1264.3,1956.2,2734.1,121.4,77.3,8.9,20,1
"7898",1.965234,426.1,180.6,1096.1,121.5,1764.1,124.7,2905.5,211.9,433.3,1271.9,1968.3,2736.5,121.3,77.3,8.1,20,1
"7899",1.967234,433.5,159.4,1093.2,117,1754.1,152.5,2933.7,153.1,436.2,1279.7,1980.2,2739.1,121.2,77.3,7.9,20,1
"7900",1.969234,440.7,150.2,1091.9,124.1,1735.1,206.3,2512,3693.5,439.3,1287.4,1992,2741.8,121.1,77.4,8.2,20,1
"7901",1.971234,449.2,149.7,1093.2,133,1714,262.8,2452.3,2858.9,442.4,1295.2,2003.7,2744.7,121.1,77.4,9.4,20,1
"7902",1.973234,459,149,1097.2,137.5,1706,299,2375.4,2617.3,445.7,1303.1,2015.2,2747.7,121,77.5,11.1,20,1
"7903",1.975234,470,146.1,1103.1,145.6,1707.6,333.5,2252,2548.5,449,1311,2026.6,2750.9,120.9,77.5,12.8,20,1
"7904",1.977234,481.4,146.3,1109.6,163.6,1709.7,377.5,2144.1,2481.1,452.4,1318.9,2037.8,2754.2,120.8,77.5,14.2,20,1
"7905",1.979234,491.1,151,1113.2,180.2,1707.8,411.6,2159,2483.1,456,1326.8,2048.8,2757.6,120.7,77.4,14.9,20,1
"7906",1.981234,499.7,158.4,1112.3,187.9,1704.9,433.7,2339.7,2528.4,459.6,1334.7,2059.6,2761.2,120.6,77.3,15.3,20,1
"7907",1.983234,504.8,167,1108.2,195.7,1705.3,463,2531,2207.5,463.3,1342.6,2070.3,2764.9,120.5,77,15.4,20,1
"7908",1.985234,504.7,177.8,1104.1,216.5,1706.9,484,2570.3,1715.9,467,1350.4,2080.7,2768.8,120.4,76.7,15.2,20,1
"7909",1.987234,500.6,191.5,1105.4,247.6,1714.5,474.3,2613.7,1488.8,470.9,1358.3,2090.9,2772.8,120.3,76.3,14.6,20,1
"7910",1.989234,496.2,206.6,1115.7,268,1737,472.4,2709.7,1554.2,474.8,1366.1,2100.9,2776.9,120.2,75.8,13.6,20,1
"7911",1.991234,491.2,229.1,1135.3,266.1,1797.1,498.9,2984.9,144.3,478.8,1373.8,2110.6,2781.1,120.2,75.3,12,20,1
"7912",1.993234,481,256.9,1157.1,241.1,1917,505.1,2972.5,172.3,482.8,1381.5,2120,2785.4,120.1,74.7,10,20,1
"7913",1.995234,457.5,258.4,1168.5,209.2,2042,441.7,2967.3,226.6,486.9,1389.1,2129.2,2789.8,120,74.2,7.9,20,1
"7914",1.997234,429.1,224.3,1171.1,198.7,2112.7,419.5,2969.8,315.9,491.1,1396.6,2138.1,2794.4,119.9,73.6,6.1,20,1
"7915",1.999234,413.8,201.2,1173.8,210,2137.9,478.6,2978,453.7,495.3,1404,2146.8,2799,119.9,72.9,4.9,20,1
"7916",2.001234,408.8,214.5,1179.8,239.8,2144.2,564.2,2917.8,685.1,499.5,1411.3,2155.1,2803.7,119.8,72.2,4.1,20,1
"7917",2.003234,406.2,292.3,1190.4,295.6,2179.2,584.9,2928.2,726.4,503.8,1418.6,2163.1,2808.5,119.8,71.4,3.5,20,1
"7918",2.005234,388,472.7,1204.4,374.4,2221.7,518.7,3086.2,561.3,508.1,1425.6,2170.9,2813.4,119.7,70.6,3.1,20,1
"7919",2.007234,314.5,786.7,1222.1,457.3,2220.2,461,3098.7,347.5,512.4,1432.6,2178.2,2818.4,119.7,69.9,2.8,20,1
"7920",2.009234,1247.5,557,2189.1,477.4,3097.3,290.2,3469.3,423.3,516.8,1439.4,2185.3,2823.4,119.7,69.3,2.6,20,1
"7921",2.011234,969.2,2521.8,1281.9,772.5,2123.1,589.9,3089.4,273.7,521.2,1446,2192,2828.5,119.7,68.8,2.5,20,1
"7922",2.531234,422.9,73.9,963.7,163.3,1470.4,1572.6,2813.9,356,478.5,1163.3,1723,2952.2,158.2,71,-148.3,20,1
"7923",2.533234,427.9,60.7,969.4,126.5,1486,1804.4,2792.1,347.5,477,1156.4,1719,2946.1,158.2,73,-99.8,20,1
"7924",2.535234,432.5,51.9,973.6,96.8,1449,2136.5,2762.7,341.8,475.6,1149.7,1715.3,2939.9,158.3,74.6,-51.2,20,1
"7925",2.537234,438.4,46.9,977.7,73.1,1292.2,2644.2,2728.1,322.9,474.2,1143.1,1711.7,2933.8,158.4,75.8,-11.7,20,1
"7926",2.539234,445.1,45.2,975.8,2879.5,981.9,57.2,2697.6,287.1,472.8,1136.7,1708.3,2927.7,158.5,76.7,10.4,20,1
"7927",2.541234,451.4,45.8,845.4,2365.5,987,49.1,2675.8,246.5,471.6,1130.4,1705,2921.7,158.6,77.4,19.1,20,1
"7928",2.543234,453.9,47.8,909.2,1895,992.8,50.6,2668.4,235.4,470.4,1124.3,1702,2915.6,158.7,77.8,19.3,20,1
"7929",2.545234,453.8,50.2,998.6,58.5,1056.4,1913.7,2681.6,257.5,469.2,1118.3,1699.1,2909.6,158.8,78.1,15.5,20,1
"7930",2.547234,454.3,52,1006.9,65.7,1539.8,1874.3,2707.5,255.1,468.2,1112.6,1696.4,2903.7,158.9,78.3,12,20,1
"7931",2.549234,455.6,51,1021.6,66.6,1650.3,1504.8,2713.4,226.9,467.2,1107,1693.9,2897.8,159,78.5,12,20,1
"7932",2.551234,456.3,46.9,1043.1,58.5,1591.1,1729.7,2701.2,215.8,466.2,1101.5,1691.6,2891.9,159.2,78.6,11.9,20,1
"7933",2.553234,456.7,42.8,993.3,1840,1062.3,45.9,2680.9,221,465.4,1096.3,1689.5,2886.2,159.3,78.7,11.3,20,1
"7934",2.555234,458.2,41.3,869.1,1410.9,1075.1,36,2674.2,217.6,464.6,1091.3,1687.6,2880.5,159.5,78.8,10.6,20,1
"7935",2.557234,460.9,42.1,832.1,1431.5,1084.5,31.6,2688.3,243.4,463.8,1086.5,1685.9,2874.8,159.7,78.8,10.1,20,1
"7936",2.559234,464.3,44.2,796.3,1702,1093.1,31,2707.7,319.7,463.2,1081.8,1684.4,2869.3,159.9,78.8,10.2,20,1
"7937",2.561234,468.9,47.4,649.5,2450.5,1102.1,32.3,2733.7,478,462.6,1077.4,1683.1,2863.8,160.1,78.9,10.5,20,1
"7938",2.563234,473.7,51.8,1108.8,35.3,2298.5,2930.6,2805.6,744.2,462,1073.2,1682,2858.5,160.3,78.9,11.1,20,1
"7939",2.565234,477.8,58.6,1111.8,40,2080.3,1590.2,2978.3,834.4,461.6,1069.2,1681.1,2853.2,160.6,78.9,11.7,20,1
"7940",2.567234,481,67.5,1112.7,46.4,1965.8,1192.4,3067.6,754.7,461.1,1065.4,1680.3,2848.1,160.8,78.9,12.3,20,1
"7941",2.569234,483.7,76.8,1114.3,54.2,1916.8,970.9,3125.9,700.6,460.8,1061.8,1679.8,2843,161.1,78.9,12.7,20,1
"7942",2.571234,487.9,86.8,1118.1,65.5,1887,776.7,3191.3,651.3,460.5,1058.4,1679.5,2838.1,161.4,79,12.9,20,1
"7943",2.573234,494.6,95.6,1124.1,79.8,1864,626.1,3250.3,596.9,460.3,1055.2,1679.3,2833.3,161.7,79,13.1,20,1
"7944",2.575234,501.6,102.4,1130.4,96.4,1844.4,531.3,3281.7,559.6,460.2,1052.3,1679.4,2828.7,162,79.1,13.3,20,1
"7945",2.577234,507.4,109.3,1135.9,116.9,1829.6,481.7,3280.9,582,460.1,1049.6,1679.6,2824.1,162.3,79.2,13.7,20,1
"7946",2.579234,511.5,117.4,1140.5,141.6,1823.9,467.6,3256.6,677,460.1,1047.1,1680.1,2819.7,162.7,79.3,14.3,20,1
"7947",2.581234,511.4,128.5,1144.5,171.5,1831.8,493.6,3196.9,839.3,460.2,1044.8,1680.7,2815.5,163,79.3,15.1,20,1
"7948",2.583234,503.8,141,1144.5,197.1,1848.1,565,3070.8,942.5,460.3,1042.7,1681.5,2811.4,163.3,79.4,16.2,20,1
"7949",2.585234,492.4,147.2,1137.2,202.7,1845.6,617.8,2909,769.5,460.4,1040.9,1682.5,2807.4,163.6,79.5,17.2,20,1
"7950",2.587234,485.6,144.6,1127.7,180.7,1831.1,547.3,2818.3,465.3,460.7,1039.3,1683.7,2803.6,164,79.6,18,20,1
"7951",2.589234,483.9,137.7,1122.5,153.2,1833.5,431.2,2785.8,273.3,460.9,1037.8,1685.1,2799.9,164.3,79.7,18.5,20,1
"7952",2.591234,481.2,131.1,1119.9,138.4,1844.4,343.7,2781.3,173.2,461.3,1036.6,1686.6,2796.4,164.6,79.8,18.8,20,1
"7953",2.593234,474.8,129.3,1116.9,141.4,1851.6,295.9,2791.8,126.5,461.7,1035.7,1688.3,2793.1,164.9,79.9,18.9,20,1
"7954",2.595234,466.8,131.4,1112,156.8,1850.4,263.4,2802.7,100.9,462.1,1034.9,1690.2,2789.9,165.1,80,18.9,20,1
"7955",2.597234,457.7,136,1104.7,182.3,1844,239.6,2805.8,86.1,462.6,1034.3,1692.2,2786.8,165.4,80.1,18.8,20,1
"7956",2.599234,446.4,141.1,1093.7,216.6,1838,231.1,2800.6,79.5,463.2,1034,1694.4,2784,165.6,80.2,18.4,20,1
"7957",2.601234,430.9,144.1,1073.9,269.4,1833.2,239.2,2789.5,77.7,463.8,1033.8,1696.7,2781.3,165.9,80.4,17.5,20,1
